Chromosome	WindowPosition	Coverage
Chr10	36000000	0
Chr10	36250000	0
Chr10	36500000	0
Chr10	36750000	0
Chr10	37000000	0
Chr10	37250000	0
Chr10	37500000	0
Chr10	37750000	0
Chr10	38000000	0
Chr10	38250000	0
Chr10	38500000	0
Chr10	38750000	0
Chr10	39000000	0
Chr10	39250000	0
Chr10	39500000	0
Chr10	39750000	0
Chr10	40000000	0
Chr10	40250000	0
Chr10	40500000	0
Chr10	40750000	0
Chr10	41000000	0
Chr10	41250000	0
Chr10	41500000	0
Chr10	41750000	0
Chr10	42000000	0
Chr10	42250000	0
Chr10	42500000	0
Chr10	42750000	0
Chr10	43000000	0
Chr10	43250000	0
Chr10	43500000	0
Chr10	43750000	0.000229
Chr10	44000000	0.000229
Chr10	44250000	0.000229
Chr10	44500000	0.000229
Chr10	44750000	0
Chr10	45000000	0
Chr10	45250000	0
Chr10	45500000	0
Chr10	45750000	0
Chr10	46000000	0
Chr10	46250000	0
Chr10	46500000	0
Chr10	46750000	0
Chr10	47000000	0.000169
Chr10	47250000	0.000169
Chr10	47500000	0.000169
Chr10	47750000	0.000169
Chr10	48000000	0
Chr10	48250000	0
Chr10	48500000	0
Chr10	48750000	0
Chr10	49000000	0
Chr10	49250000	0
Chr10	49500000	0
Chr10	49750000	0
Chr10	50000000	0
Chr10	50250000	0
Chr10	50500000	0
Chr10	50750000	0
Chr10	51000000	0
Chr10	51250000	0
Chr10	51500000	0
Chr10	51750000	0
Chr10	52000000	0
Chr10	52250000	0
Chr10	52500000	0
Chr10	52750000	0
Chr10	53000000	0
Chr10	53250000	0
Chr10	53500000	0
Chr10	53750000	0
Chr10	54000000	0
Chr10	54250000	0
Chr10	54500000	0
Chr10	54750000	0
Chr10	55000000	0
Chr10	55250000	0
Chr10	55500000	0
Chr10	55750000	0.00045
Chr10	56000000	0.00059
Chr10	56250000	0.000764
Chr10	56500000	0.000764
Chr10	56750000	0.000314
Chr10	57000000	0.000351
Chr10	57250000	0.000177
Chr10	57500000	0.000177
Chr10	57750000	0.000177
Chr10	58000000	0
Chr10	58250000	0
Chr10	58500000	0
Chr10	58750000	0.000187
Chr10	59000000	0.000187
Chr10	59250000	0.000428
Chr10	59500000	0.000428
Chr10	59750000	0.000241
Chr10	60000000	0.000241
Chr10	60250000	0
Chr10	60500000	0.000247
Chr10	60750000	0.000577
Chr10	61000000	0.000577
Chr10	61250000	0.000577
Chr10	61500000	0.00033
Chr10	61750000	0.000192
Chr10	62000000	0.000192
Chr10	62250000	0.000192
Chr10	62500000	0.000192
Chr10	62750000	0.000226
Chr10	63000000	0.000226
Chr10	63250000	0.000226
Chr10	63500000	0.000226
Chr10	63750000	0
Chr10	64000000	0.000118
Chr10	64250000	0.000204
Chr10	64500000	0.000204
Chr10	64750000	0.000204
Chr10	65000000	8.6e-05
Chr10	65250000	6.4e-05
Chr10	65500000	6.4e-05
Chr10	65750000	6.4e-05
Chr10	66000000	6.4e-05
Chr10	66250000	0
Chr10	66500000	0
Chr10	66750000	0
Chr10	67000000	0
Chr10	67250000	0
Chr10	67500000	0
Chr10	67750000	0
Chr10	68000000	0
Chr10	68250000	0
Chr10	68500000	0
Chr10	68750000	0
Chr10	69000000	0
Chr10	69250000	0
Chr10	69500000	0
