Chromosome	WindowPosition	Coverage
Chr09	41000000	0.000771
Chr09	41250000	0.000348
Chr09	41500000	0.001597
Chr09	41750000	0.001824
Chr09	42000000	0.001824
Chr09	42250000	0.001738
Chr09	42500000	0.001501
Chr09	42750000	0.002569
Chr09	43000000	0.002698
Chr09	43250000	0.002851
Chr09	43500000	0.001896
Chr09	43750000	0.000601
Chr09	44000000	0.000472
Chr09	44250000	0.001164
Chr09	44500000	0.001123
Chr09	44750000	0.00203
Chr09	45000000	0.002434
Chr09	45250000	0.002748
Chr09	45500000	0.002708
Chr09	45750000	0.001928
Chr09	46000000	0.001967
Chr09	46250000	0.001236
Chr09	46500000	0.00107
Chr09	46750000	0.00107
Chr09	47000000	0.000627
Chr09	47250000	0.000255
Chr09	47500000	0.000183
Chr09	47750000	0.00034
Chr09	48000000	0.000605
Chr09	48250000	0.000771
Chr09	48500000	0.000771
Chr09	48750000	0.000763
Chr09	49000000	0.000498
Chr09	49250000	0.002373
Chr09	49500000	0.002532
Chr09	49750000	0.002256
Chr09	50000000	0.002384
Chr09	50250000	0.000431
Chr09	50500000	0.003943
Chr09	50750000	0.004164
Chr09	51000000	0.004036
Chr09	51250000	0.003892
Chr09	51500000	0.000587
Chr09	51750000	0.000724
Chr09	52000000	0.000724
Chr09	52250000	0.001479
Chr09	52500000	0.001113
Chr09	52750000	0.002434
Chr09	53000000	0.002434
Chr09	53250000	0.001679
Chr09	53500000	0.001949
Chr09	53750000	0.000721
Chr09	54000000	0.001226
Chr09	54250000	0.001226
Chr09	54500000	0.000956
Chr09	54750000	0.000584
Chr09	55000000	0.000324
Chr09	55250000	0.000324
Chr09	55500000	0.000403
Chr09	55750000	0.000324
Chr09	56000000	0.000236
Chr09	56250000	0.000236
Chr09	56500000	0.000775
Chr09	56750000	0.000855
Chr09	57000000	0.001067
Chr09	57250000	0.001377
Chr09	57500000	0.002456
Chr09	57750000	0.002499
Chr09	58000000	0.002529
Chr09	58250000	0.002735
Chr09	58500000	0.001696
Chr09	58750000	0.001573
Chr09	59000000	0.001934
Chr09	59250000	0.001418
Chr09	59500000	0.00468
Chr09	59750000	0.00468
Chr09	60000000	0.004813
Chr09	60250000	0.005275
Chr09	60500000	0.001515
Chr09	60750000	0.002401
Chr09	61000000	0.001508
Chr09	61250000	0.006946
Chr09	61500000	0.006786
Chr09	61750000	0.0059
Chr09	62000000	0.0059
Chr09	62250000	0.000141
Chr09	62500000	0.000412
Chr09	62750000	0.000661
Chr09	63000000	0.002592
Chr09	63250000	0.00296
Chr09	63500000	0.002908
Chr09	63750000	0.002705
Chr09	64000000	0.000882
Chr09	64250000	0.000494
Chr09	64500000	0.000558
Chr09	64750000	0.000731
Chr09	65000000	0.001538
Chr09	65250000	0.00167
Chr09	65500000	0.001663
Chr09	65750000	0.002324
Chr09	66000000	0.001409
Chr09	66250000	0.001156
Chr09	66500000	0.00088
Chr09	66750000	8.4e-05
Chr09	67000000	8.4e-05
Chr09	67250000	0.000985
Chr09	67500000	0.001118
Chr09	67750000	0.002205
Chr09	68000000	0.002205
Chr09	68250000	0.001675
Chr09	68500000	0.001623
Chr09	68750000	0.00056
Chr09	69000000	0.00056
Chr09	69250000	0.000539
Chr09	69500000	0.001653
Chr09	69750000	0.001811
Chr09	70000000	0.002376
Chr09	70250000	0.00233
Chr09	70500000	0.001218
Chr09	70750000	0.001119
Chr09	71000000	0.000873
Chr09	71250000	0.0008
Chr09	71500000	0.000912
Chr09	71750000	0.001035
Chr09	72000000	0.000716
Chr09	72250000	0.000485
Chr09	72500000	0.000333
Chr09	72750000	0.000317
Chr09	73000000	0.000317
Chr09	73250000	0.000317
Chr09	73500000	0.000274
Chr09	73750000	0.000283
Chr09	74000000	0.000283
Chr10	500000	0.000986
Chr10	750000	0.000492
Chr10	1000000	0
Chr10	1250000	5.8e-05
Chr10	1500000	0.00051
Chr10	1750000	0.001428
Chr10	2000000	0.001571
Chr10	2250000	0.001513
Chr10	2500000	0.001061
Chr10	2750000	0.000444
Chr10	3000000	0.000729
Chr10	3250000	0.000729
Chr10	3500000	0.001147
Chr10	3750000	0.00112
Chr10	4000000	0.001044
Chr10	4250000	0.001044
Chr10	4500000	0.000626
Chr10	4750000	0.001053
Chr10	5000000	0.000701
Chr10	5250000	0.000962
Chr10	5500000	0.001361
Chr10	5750000	0.000775
Chr10	6000000	0.00126
Chr10	6250000	0.000999
Chr10	6500000	0.000919
Chr10	6750000	0.000804
Chr10	7000000	0.000957
Chr10	7250000	0.001381
Chr10	7500000	0.001062
Chr10	7750000	0.001392
Chr10	8000000	0.001162
Chr10	8250000	0.001653
Chr10	8500000	0.012911
Chr10	8750000	0.012962
Chr10	9000000	0.013064
Chr10	9250000	0.013005
Chr10	9500000	0.001872
Chr10	9750000	0.001741
Chr10	10000000	0.0022
Chr10	10250000	0.001477
Chr10	10500000	0.001573
Chr10	10750000	0.00152
Chr10	11000000	0.000551
Chr10	11250000	0.001963
Chr10	11500000	0.001884
Chr10	11750000	0.001928
Chr10	12000000	0.00224
Chr10	12250000	0.000791
Chr10	12500000	0.000649
Chr10	12750000	0.001083
Chr10	13000000	0.000771
Chr10	13250000	0.001811
Chr10	13500000	0.001989
Chr10	13750000	0.001604
Chr10	14000000	0.00233
Chr10	14250000	0.001742
Chr10	14500000	0.002227
Chr10	14750000	0.002749
Chr10	15000000	0.002123
Chr10	15250000	0.025202
Chr10	15500000	0.025051
Chr10	15750000	0.024879
Chr10	16000000	0.025304
Chr10	16250000	0.002081
Chr10	16500000	0.001669
Chr10	16750000	0.001301
Chr10	17000000	0.001546
Chr10	17250000	0.001142
Chr10	17500000	0.00223
Chr10	17750000	0.002768
Chr10	18000000	0.003003
Chr10	18250000	0.00326
Chr10	18500000	0.002072
Chr10	18750000	0.002922
Chr10	19000000	0.002695
Chr10	19250000	0.002822
Chr10	19500000	0.003112
Chr10	19750000	0.001718
Chr10	20000000	0.001107
Chr10	20250000	0.001254
Chr10	20500000	0.000964
Chr10	20750000	0.001549
Chr10	21000000	0.001444
Chr10	21250000	0.001843
Chr10	21500000	0.002127
Chr10	21750000	0.001518
Chr10	22000000	0.001756
Chr10	22250000	0.001132
Chr10	22500000	0.002328
Chr10	22750000	0.002145
Chr10	23000000	0.002031
Chr10	23250000	0.002157
Chr10	23500000	0.00297
Chr10	23750000	0.002911
Chr10	24000000	0.002725
Chr10	24250000	0.002741
Chr10	24500000	0.001095
Chr10	24750000	0.001366
Chr10	25000000	0.001417
Chr10	25250000	0.000969
Chr10	25500000	0.000398
Chr10	25750000	0.000127
Chr10	26000000	0.000687
Chr10	26250000	0.000823
Chr10	26500000	0.000747
Chr10	26750000	0.000747
Chr10	27000000	0.000429
Chr10	27250000	0.000293
Chr10	27500000	0.000293
Chr10	27750000	0.000379
Chr10	28000000	8.6e-05
Chr10	28250000	8.6e-05
Chr10	28500000	0.00025
Chr10	28750000	0.000164
Chr10	29000000	0.000164
Chr10	29250000	0.000164
Chr10	29500000	0.003316
Chr10	29750000	0.003316
Chr10	30000000	0.003622
Chr10	30250000	0.003622
Chr10	30500000	0.000306
Chr10	30750000	0.000763
Chr10	31000000	0.001703
Chr10	31250000	0.001703
Chr10	31500000	0.001703
Chr10	31750000	0.001474
Chr10	32000000	0.017468
Chr10	32250000	0.017468
Chr10	32500000	0.017468
Chr10	32750000	0.01832
Chr10	33000000	0.001636
Chr10	33250000	0.002019
Chr10	33500000	0.002487
Chr10	33750000	0.001752
Chr10	34000000	0.001439
Chr10	34250000	0.001508
Chr10	34500000	0.00104
Chr10	34750000	0.00157
Chr10	35000000	0.00179
Chr10	35250000	0.001338
Chr10	35500000	0.001338
Chr10	35750000	0.000463
Chr10	36000000	0.000244
Chr10	36250000	0.001218
Chr10	36500000	0.001218
Chr10	36750000	0.002904
Chr10	37000000	0.002884
Chr10	37250000	0.002269
Chr10	37500000	0.002447
Chr10	37750000	0.001141
Chr10	38000000	0.001019
Chr10	38250000	0.00066
Chr10	38500000	0.000482
Chr10	38750000	0.000637
Chr10	39000000	0.000872
Chr10	39250000	0.001657
Chr10	39500000	0.002021
Chr10	39750000	0.001874
Chr10	40000000	0.001537
Chr10	40250000	0.000752
Chr10	40500000	0.000388
Chr10	40750000	0
Chr10	41000000	0
Chr10	41250000	0
Chr10	41500000	0
Chr10	41750000	0
Chr10	42000000	0.00048
Chr10	42250000	0.00048
Chr10	42500000	0.000536
Chr10	42750000	0.001011
Chr10	43000000	0.000531
Chr10	43250000	0.000531
Chr10	43500000	0.001123
Chr10	43750000	0.001254
Chr10	44000000	0.002263
Chr10	44250000	0.002999
Chr10	44500000	0.002351
Chr10	44750000	0.001745
Chr10	45000000	0.000736
Chr10	45250000	0.000885
Chr10	45500000	0.002443
Chr10	45750000	0.002443
Chr10	46000000	0.002443
Chr10	46250000	0.001558
Chr10	46500000	0.000211
Chr10	46750000	0.059269
Chr10	47000000	0.143858
Chr10	47250000	0.143858
Chr10	47500000	0.143727
Chr10	47750000	0.085005
Chr10	48000000	0.000416
Chr10	48250000	0.000416
Chr10	48500000	0.000816
Chr10	48750000	0.001602
Chr10	49000000	0.001703
Chr10	49250000	0.001703
Chr10	49500000	0.002158
Chr10	49750000	0.001121
Chr10	50000000	0.00233
Chr10	50250000	0.00233
Chr10	50500000	0.001619
Chr10	50750000	0.001651
Chr10	51000000	0.000341
Chr10	51250000	0.00073
Chr10	51500000	0.000948
Chr10	51750000	0.001034
Chr10	52000000	0.001187
Chr10	52250000	0.001314
Chr10	52500000	0.00179
Chr10	52750000	0.001804
Chr10	53000000	0.001651
Chr10	53250000	0.001135
Chr10	53500000	0.000302
Chr10	53750000	8.5e-05
Chr10	54000000	8.5e-05
Chr10	54250000	0.000614
Chr10	54500000	0.000566
Chr10	54750000	0.000904
Chr10	55000000	0.002488
Chr10	55250000	0.00327
Chr10	55500000	0.003874
Chr10	55750000	0.003884
Chr10	56000000	0.002779
Chr10	56250000	0.001963
Chr10	56500000	0.001519
Chr10	56750000	0.001576
Chr10	57000000	0.00152
Chr10	57250000	0.001025
Chr10	57500000	0.001216
Chr10	57750000	0.001738
Chr10	58000000	0.00137
Chr10	58250000	0.001701
Chr10	58500000	0.001726
Chr10	58750000	0.000854
Chr10	59000000	0.001132
Chr10	59250000	0.000977
Chr10	59500000	0.001899
Chr10	59750000	0.002379
Chr10	60000000	0.002594
Chr10	60250000	0.002509
Chr10	60500000	0.001807
Chr10	60750000	0.00153
Chr10	61000000	0.000982
Chr10	61250000	0.001133
Chr10	61500000	0.000672
Chr10	61750000	0.000844
Chr10	62000000	0.000917
Chr10	62250000	0.000675
Chr10	62500000	0.001245
Chr10	62750000	0.002224
Chr10	63000000	0.002337
Chr10	63250000	0.003507
Chr10	63500000	0.003454
Chr10	63750000	0.002211
Chr10	64000000	0.002143
Chr10	64250000	0.001151
Chr10	64500000	0.000462
Chr10	64750000	0.000549
Chr10	65000000	0.000431
Chr10	65250000	0.000253
Chr10	65500000	0.000831
Chr10	65750000	0.000766
Chr10	66000000	0.001024
Chr10	66250000	0.001024
Chr10	66500000	0.000777
Chr10	66750000	0.000737
Chr10	67000000	0.000479
Chr10	67250000	0.000735
Chr10	67500000	0.001227
Chr10	67750000	0.001588
Chr10	68000000	0.001588
Chr10	68250000	0.00159
Chr10	68500000	0.000767
Chr10	68750000	0.000258
Chr10	69000000	0.000258
Chr10	69250000	0
Chr10	69500000	0
